# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       6.169972591057e+03       1.704141467456e-05       6.691801060840e+01       1.022725355279e+02       1.412289711664e+04       2.288601498102e+00       8.715201101311e+07       3.767228267091e+01       3.990189686382e+03       5.794142908621e+02       3.129778457409e+03       3.487799415444e-08       2.760289088614e+03       1.045967152330e+04       1.045967152330e+04       2.250159591630e+03      -1.491690480787e+02       4.528271023010e-04       4.626301531404e-01 
       6.127049622981e+03       1.726543266413e-05       6.734038019095e+01       1.009799221854e+02       1.412247474706e+04       2.304562726466e+00       8.654322604927e+07       3.790381398430e+01       3.880325569552e+03       5.674076286140e+02       3.064922975861e+03       3.487799415444e-08       2.684288510508e+03       1.019694468457e+04       1.019694468457e+04       2.188204693318e+03      -1.442316908348e+02       4.542943120639e-04       4.642772571759e-01 
       6.084425092577e+03       1.749231824147e-05       6.776518094770e+01       9.970419951207e+01       1.412204994630e+04       2.320634915632e+00       8.593867710185e+07       3.813659769450e+01       3.773486109077e+03       5.556497368095e+02       3.001411258849e+03       3.487799415444e-08       2.610380295571e+03       9.940927400342e+03       9.940927400342e+03       2.127955468181e+03      -1.394585215186e+02       4.557715219980e-04       4.659258026317e-01 
       6.042096925435e+03       1.772210683821e-05       6.819242449267e+01       9.844514114380e+01       1.412162270276e+04       2.336818832629e+00       8.533833473718e+07       3.837063876286e+01       3.669588041003e+03       5.441354616906e+02       2.939215467706e+03       3.487799415444e-08       2.538506844389e+03       9.691445814823e+03       9.691445814823e+03       2.069364961762e+03      -1.348440564537e+02       4.572588032596e-04       4.675757504783e-01 
       6.000063061563e+03       1.795483430428e-05       6.862212247458e+01       9.720252379996e+01       1.412119300477e+04       2.353115249733e+00       8.474216972615e+07       3.860594215248e+01       3.568550393311e+03       5.328597562586e+02       2.878308340440e+03       3.487799415444e-08       2.468612143038e+03       9.448330633083e+03       9.448330633083e+03       2.012387512081e+03      -1.303829958356e+02       4.587562275048e-04       4.692270615522e-01 
       5.958321455289e+03       1.819053691259e-05       6.905428657679e+01       9.597612724095e+01       1.412076084067e+04       2.369524944512e+00       8.415015304282e+07       3.884251282801e+01       3.470294422838e+03       5.218176780627e+02       2.818663179788e+03       3.487799415444e-08       2.400641719448e+03       9.211417000172e+03       9.211417000172e+03       1.956978714060e+03      -1.260702175448e+02       4.602638668930e-04       4.708796965593e-01 
       5.916870075158e+03       1.842925136382e-05       6.948892851731e+01       9.476573422644e+01       1.412032619873e+04       2.386048699853e+00       8.356225586294e+07       3.908035575552e+01       3.374743553926e+03       5.110043870347e+02       2.760253841519e+03       3.487799415444e-08       2.334542600961e+03       8.980544383476e+03       8.980544383476e+03       1.903095384928e+03      -1.219007711683e+02       4.617817940903e-04       4.725336160787e-01 
       5.875706903836e+03       1.867101479110e-05       6.992606004870e+01       9.357113047414e+01       1.411988906720e+04       2.402687304004e+00       8.297844956262e+07       3.931947590228e+01       3.281823318766e+03       5.004151433680e+02       2.703054722976e+03       3.487799415444e-08       2.270263273063e+03       8.755556458208e+03       8.755556458208e+03       1.850695530575e+03      -1.178698722235e+02       4.633100822737e-04       4.741887805661e-01 
       5.834829938012e+03       1.891586476491e-05       7.036569295811e+01       9.239210461920e+01       1.411944943429e+04       2.419441550605e+00       8.239870571689e+07       3.955987823659e+01       3.191461299377e+03       4.900453054411e+02       2.647040751864e+03       3.487799415444e-08       2.207753639249e+03       8.536300995965e+03       8.536300995965e+03       1.799738312840e+03      -1.139728965762e+02       4.648488051335e-04       4.758451503581e-01 
       5.794237188299e+03       1.916383929792e-05       7.080783906718e+01       9.122844817411e+01       1.411900728818e+04       2.436312238728e+00       8.182299609833e+07       3.980156772758e+01       3.103587071188e+03       4.798903277838e+02       2.592187375258e+03       3.487799415444e-08       2.146964981991e+03       8.322629756256e+03       8.322629756256e+03       1.750184017691e+03      -1.102053750474e+02       4.663980368780e-04       4.775026856751e-01 
       5.753926679136e+03       1.941497684994e-05       7.125251023204e+01       9.007995548916e+01       1.411856261702e+04       2.453300172912e+00       8.125129267572e+07       4.004454934500e+01       3.018132148171e+03       4.699457590855e+02       2.538470548851e+03       3.487799415444e-08       2.087849924786e+03       8.114398380929e+03       8.114398380929e+03       1.701994024284e+03      -1.065629882023e+02       4.679578522363e-04       4.791613466257e-01 
       5.713896448694e+03       1.966931633286e-05       7.169971834327e+01       8.894642371349e+01       1.411811540891e+04       2.470406163200e+00       8.068356761261e+07       4.028882805909e+01       2.935029929484e+03       4.602072402451e+02       2.485866726414e+03       3.487799415444e-08       2.030362395241e+03       7.911466291419e+03       7.911466291419e+03       1.655130774873e+03      -1.030415613146e+02       4.695283264624e-04       4.808210932101e-01 
       5.674144548782e+03       1.992689711572e-05       7.214947532585e+01       8.782765275663e+01       1.411766565192e+04       2.487631025178e+00       8.011979326604e+07       4.053440884035e+01       2.854215647577e+03       4.506705024607e+02       2.434352849483e+03       3.487799415444e-08       1.974457589183e+03       7.713696588739e+03       7.713696588739e+03       1.609557745552e+03      -9.963705950112e+01       4.711095353386e-04       4.824818853242e-01 
       5.634669044749e+03       2.018775902976e-05       7.260179313915e+01       8.672344525059e+01       1.411721333411e+04       2.504975580009e+00       7.955994218516e+07       4.078129665933e+01       2.775626317738e+03       4.413313653594e+02       2.383906337252e+03       3.487799415444e-08       1.920091935747e+03       7.520955956131e+03       7.520955956131e+03       1.565239417793e+03      -9.634558302004e+01       4.727015551794e-04       4.841436827629e-01 
       5.595468015390e+03       2.045194237362e-05       7.305668377684e+01       8.563360651246e+01       1.411675844347e+04       2.522440654472e+00       7.900398710988e+07       4.102949648648e+01       2.699200689017e+03       4.321857351654e+02       2.334505076683e+03       3.487799415444e-08       1.867223063430e+03       7.333114564331e+03       7.333114564331e+03       1.522141250781e+03      -9.316336272829e+01       4.743044628349e-04       4.858064452246e-01 
       5.556539552855e+03       2.071948791845e-05       7.351415926694e+01       8.455794450758e+01       1.411630096798e+04       2.540027081000e+00       7.845190096957e+07       4.127901329192e+01       2.624879196508e+03       4.232296029067e+02       2.286127412813e+03       3.487799415444e-08       1.815809767084e+03       7.150045979347e+03       7.150045979347e+03       1.480229654496e+03      -9.008675569172e+01       4.759183356948e-04       4.874701323144e-01 
       5.517881762555e+03       2.099043691320e-05       7.397423167168e+01       8.349626981310e+01       1.411584089558e+04       2.557735697719e+00       7.790365688173e+07       4.152985204529e+01       2.552603914936e+03       4.144590426580e+02       2.238752139267e+03       3.487799415444e-08       1.765811975806e+03       6.971627072702e+03       6.971627072702e+03       1.439471963546e+03      -8.711224094345e+01       4.775432516919e-04       4.891347035485e-01 
       5.479492763069e+03       2.126483108994e-05       7.443691308756e+01       8.244839558220e+01       1.411537821416e+04       2.575567348484e+00       7.735922815069e+07       4.178201771548e+01       2.482318513530e+03       4.058702098211e+02       2.192358488971e+03       3.487799415444e-08       1.717190721721e+03       6.797737934079e+03       6.797737934079e+03       1.399836411716e+03      -8.423641538521e+01       4.791792893063e-04       4.908001183577e-01 
       5.441370686052e+03       2.154271266917e-05       7.490221564525e+01       8.141413750864e+01       1.411491291160e+04       2.593522882919e+00       7.681858826629e+07       4.203551527051e+01       2.413968212137e+03       3.974593394398e+02       2.146926125043e+03       3.487799415444e-08       1.669908109623e+03       6.628261786276e+03       6.628261786276e+03       1.361292107218e+03      -8.145598982691e+01       4.808265275687e-04       4.924663360915e-01 
       5.403513676147e+03       2.182412436528e-05       7.537015150956e+01       8.039331379196e+01       1.411444497574e+04       2.611603156457e+00       7.628171090261e+07       4.229034967727e+01       2.347499738533e+03       3.892227445503e+02       2.102435131890e+03       3.487799415444e-08       1.623927287445e+03       6.463084902453e+03       6.463084902453e+03       1.323809008624e+03      -7.876778515964e+01       4.824850460645e-04       4.941333160220e-01 
       5.365919890892e+03       2.210910939198e-05       7.584073287943e+01       7.938574510301e+01       1.411397439437e+04       2.629809030375e+00       7.574856991668e+07       4.254652590137e+01       2.282861286927e+03       3.811568145662e+02       2.058866006479e+03       3.487799415444e-08       1.579212417553e+03       6.302096525560e+03       6.302096525560e+03       1.287357901458e+03      -7.616872865774e+01       4.841549249378e-04       4.958010173479e-01 
       5.328587500632e+03       2.239771146786e-05       7.631397198789e+01       7.839125455005e+01       1.411350115526e+04       2.648141371839e+00       7.521913934723e+07       4.280404890690e+01       2.220002477592e+03       3.732580136956e+02       2.016199649791e+03       3.487799415444e-08       1.535728648818e+03       6.145188789931e+03       6.145188789931e+03       1.251910375435e+03      -7.365585040546e+01       4.858362448949e-04       4.974693991983e-01 
       5.291514688426e+03       2.268997482195e-05       7.678988110196e+01       7.740966764532e+01       1.411302524615e+04       2.666601053939e+00       7.469339341336e+07       4.306292365625e+01       2.158874317613e+03       3.655228793927e+02       1.974417358452e+03       3.487799415444e-08       1.493442089466e+03       5.992256644960e+03       5.992256644960e+03       1.217438802325e+03      -7.122627984409e+01       4.875290872085e-04       4.991384206367e-01 
       5.254699649967e+03       2.298594419939e-05       7.726847252272e+01       7.644081227200e+01       1.411254665473e+04       2.685188955730e+00       7.417130651339e+07       4.332315510989e+01       2.099429162716e+03       3.579480208400e+02       1.933500816541e+03       3.487799415444e-08       1.452319780671e+03       5.843197780803e+03       5.843197780803e+03       1.183916314428e+03      -6.887724243538e+01       4.892335337217e-04       5.008080406651e-01 
